pais,codigo_iso,region,cultivo,anio,superficie_hectareas,rendimiento_ton_ha,produccion_ton,fertilizantes_kg_ha,agua_riego_m3_ha,tendencia_5_anios,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,precio_hist_medio_usd,precio_hist_max_usd,precio_hist_volatilidad,flag_sin_clima,flag_sin_precio_historico
India,IND,Asia,Arroz,2020,1754316,3.32,5828338,241,9499,0.005799341634302,17.77,30.87,9.3,673.33,56.0,88.67,5.33,10.3,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,351.88,396.58,26.31,0,0
China,CHN,Asia,Té,2011,261190,1.33,347464,79,3321,-0.0151671347678524,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2011,875165,4.59,4021333,234,8412,-0.0181090525782299,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2011,1931131,50.76,98033799,254,3692,0.0429922446488592,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2011,4422500,2.68,11851403,295,8570,-0.0268144452588589,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2011,97729,0.9,87822,238,4232,-0.005042498862592,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2011,47398,2.76,130884,257,2025,0.0077347905201852,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2011,4644712,2.64,12261231,117,9019,0.0027715019627782,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2011,1271965,3.27,4155217,140,8501,0.0117362679336424,17.0,25.5,6.6,817.0,54.0,40.0,2.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2012,162985,3.09,503866,130,2931,-0.0261427273561209,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2012,1531472,5.96,9122751,85,7286,-0.0076961217926787,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2012,9104123,123.63,1125569194,192,3733,-0.0010357973807791,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2012,2590284,8.2,21237643,293,1157,-0.0015391080554316,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2012,198173,2.43,481415,225,9056,-0.0084369564725888,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2012,4292269,2.05,8797410,106,5785,-0.0467304913141929,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2012,2428440,2.99,7263071,246,9115,0.0049726184538051,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2012,237546,4.01,953002,188,1681,0.0260004130892308,23.1,34.5,10.5,445.0,52.0,33.0,9.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2013,115793,2.75,318873,242,5055,-0.0202291064897106,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2013,2071946,4.8,9951397,271,2923,0.0275631649880773,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2013,9634196,119.82,1154381363,159,3719,0.0116151199782155,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2013,1859291,7.09,13186433,202,9827,-0.0331622635396915,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2013,168227,1.08,182249,280,2560,-0.036441109357199,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2013,3647762,4.43,16177539,82,3174,-0.025032275806186,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2013,7331881,3.3,24173528,86,5402,0.0127812820778974,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2013,162761,4.77,776624,181,5558,0.0194703615727544,22.4,37.0,14.2,860.0,47.0,24.0,1.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2014,262525,2.3,603049,248,2526,0.0230931937487053,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2014,2828444,7.56,21385952,151,4568,0.0468128580075823,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2014,9038849,81.92,740438928,197,3139,0.006614211091714,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2014,2953369,7.03,20759381,210,8529,-0.0483718647627255,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2014,93062,1.26,117115,101,3161,0.0382147764041998,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2014,2263661,1.39,3153321,220,3711,-0.0448212724951345,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2014,6421797,3.65,23418954,230,2559,-0.0498913696308276,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2014,287667,4.54,1305275,52,6629,0.0317109026913298,19.3,26.1,8.1,1424.0,44.0,25.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2015,256520,2.17,557752,72,2678,-0.0396798466791574,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2015,1254940,5.27,6608017,84,3340,-0.0431588392477421,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2015,2878085,97.71,281215400,88,7745,0.0116076012600706,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2015,1861984,2.28,4241102,200,7291,-0.014846435961687,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2015,418815,0.62,260308,191,5668,0.0278969652513259,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2015,2730337,1.81,4932350,150,5842,0.0146169774640866,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2015,7377577,3.89,28692208,177,2163,0.0028286500936184,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2015,878914,5.45,4791882,195,7895,-0.0134587537151901,12.6,24.8,2.3,1229.0,65.0,17.0,1.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2016,269207,2.76,741964,67,1225,-0.0237814722837932,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2016,236390,6.15,1452861,232,9209,0.0267110000665724,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2016,6807040,68.19,464169709,121,2369,-0.0190093114383358,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2016,1782936,6.41,11433534,200,2083,-0.0189830506602854,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2016,449818,0.99,444941,79,8428,0.0112296794420722,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2016,1336372,2.0,2669201,91,9133,0.0453016201754697,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2016,6866178,3.6,24730989,241,5403,0.0232935837555041,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2016,1737707,2.72,4731015,66,5308,0.0212323248200495,25.2,36.3,10.5,477.0,60.0,28.0,8.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2017,43503,1.73,75435,269,3734,-0.0132312222143188,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2017,419700,6.32,2653907,239,9336,-0.0497431493967489,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2017,253342,71.24,18047536,88,3932,0.0431160077157185,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2017,5456740,7.75,42279937,107,6272,-0.0251736816642756,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2017,201664,0.83,168072,178,1862,-0.0320655649727694,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2017,454724,2.79,1269114,122,6090,-0.0172699078273881,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2017,123256,3.22,397037,239,4974,-0.00360733094195,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2017,1111442,7.12,7910729,189,5016,-0.034943362320678,16.8,30.6,7.4,372.0,53.0,18.0,7.0,6.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2018,16083,1.52,24383,274,1157,0.0450990262143443,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2018,2355408,5.29,12466890,102,9680,0.0483115741894897,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2018,1022944,94.72,96897113,61,4792,0.0397287471931459,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2018,3298526,5.35,17641712,179,3187,0.0137215680032692,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2018,310620,1.81,563765,110,5778,-0.0239009061076389,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2018,3195579,3.0,9590952,119,4827,-0.042531256419752,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2018,6089943,3.01,18301075,165,8635,-0.0185966712187882,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2018,675906,4.89,3305596,117,2964,-0.0409579111951475,8.7,19.3,-6.3,619.0,52.0,52.0,6.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2019,191851,2.47,473306,263,6370,-0.03516762026309,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2019,1725992,4.0,6896976,259,3848,-0.046891790664124,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2019,7611704,83.65,636724571,76,3290,-0.0378546744495951,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Trigo,2019,1616415,3.02,4888424,211,2376,0.0082323801414063,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.41,358.12,33.48,0,0
China,CHN,Asia,Café,2019,400731,0.71,283947,215,8265,0.0309298665291007,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Girasol,2019,2427346,1.78,4313175,286,8096,0.0321685401532283,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Soja,2019,296646,3.03,899069,282,4066,-0.0225018230975757,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.65,572.38,30.38,0,0
China,CHN,Asia,Cebada,2019,323320,2.54,820195,125,9173,-0.0088007793703834,12.5,25.0,0.4,950.0,63.0,102.0,3.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Té,2020,35001,1.09,38266,214,9614,-0.0250852244863254,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
China,CHN,Asia,Arroz,2020,3069096,8.28,25412303,141,8859,0.0044517806034051,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,410.69,36.11,0,0
China,CHN,Asia,Caña de azúcar,2020,9910030,77.85,771463505,131,4588,-0.0470696539463365,21.6,29.8,8.3,956.0,84.0,31.0,1.0,12.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
