pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima
México,MEX,2015,bovino,33103923,2709851,687913412.0,25608659,0.774,0.0819,0,0,0,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2015,porcino,15525313,1856039,,9060993,0.584,0.1195,0,0,1,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2015,avicola,453097215,1221181,,12207481,0.027,0.0027,0,0,1,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2015,ovino,6769714,247007,29876044.0,6209637,0.917,0.0365,0,0,1,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2015,caprino,23799887,22003,68262005.0,4365527,0.183,0.0009,0,0,0,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2016,bovino,36681485,4484404,7650098736.0,16032611,0.437,0.1223,0,0,0,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2016,porcino,1505186,2697022,,11978928,7.958,1.0,1,1,1,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2016,avicola,1079124244,1923692,,4780847,0.004,0.0018,0,0,1,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2016,ovino,8751992,347778,311884532.0,11234636,1.284,0.0397,0,0,1,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2016,caprino,17745141,362472,496063035.0,2689933,0.152,0.0204,0,0,0,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2017,bovino,40896815,540659,7752646244.0,50802754,1.242,0.0132,0,0,0,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2017,porcino,14631075,1367019,,4797427,0.328,0.0934,0,0,1,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2017,avicola,631807603,729784,,9383470,0.015,0.0012,0,0,1,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2017,ovino,15242549,157547,305871566.0,6726356,0.441,0.0103,0,0,1,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2017,caprino,4867136,457052,160578429.0,9387469,1.929,0.0939,0,0,0,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2018,bovino,32216048,3486832,5241226365.0,43631341,1.354,0.1082,0,0,0,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2018,porcino,15106652,3390061,,10291894,0.681,0.2244,0,0,1,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2018,avicola,468145614,1694943,,14589007,0.031,0.0036,0,0,1,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2018,ovino,5573343,642456,378182830.0,5515348,0.99,0.1153,0,0,1,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2018,caprino,16387548,427882,374786996.0,2886106,0.176,0.0261,0,0,0,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2019,bovino,21874167,3148741,1456962206.0,6987809,0.319,0.1439,0,0,0,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2019,porcino,19875726,823048,,11579502,0.583,0.0414,0,0,1,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2019,avicola,1383812294,2512713,,11169454,0.008,0.0018,0,0,1,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2019,ovino,16614677,14273,97327578.0,2311333,0.139,0.0009,0,0,1,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2019,caprino,24773930,501847,663034925.0,10599361,0.428,0.0203,0,0,0,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2020,bovino,12535203,443969,10413409767.0,3444995,0.275,0.0354,0,0,0,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2020,porcino,4395374,976278,,13616187,3.098,0.2221,1,0,1,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2020,avicola,1035853533,958817,,15917104,0.015,0.0009,0,0,1,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2020,ovino,18180971,496996,401223271.0,5569344,0.306,0.0273,0,0,1,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2020,caprino,4997828,224414,595457731.0,7103652,1.421,0.0449,0,0,0,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
Kenia,KEN,2011,bovino,44351801,998413,204374528.0,25974829,0.586,0.0225,0,0,0,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2011,porcino,14672435,2833354,,8301858,0.566,0.1931,0,0,1,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2011,avicola,475099695,716154,,26776851,0.056,0.0015,0,0,1,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2011,ovino,4768200,406730,102847535.0,10432192,2.188,0.0853,0,0,1,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2011,caprino,17511137,49983,83513681.0,235557,0.013,0.0029,0,0,0,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2012,bovino,25429307,3795870,5835299128.0,29970474,1.179,0.1493,0,0,0,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2012,porcino,9887823,507247,,4403899,0.445,0.0513,0,0,1,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2012,avicola,379295758,207856,,20581555,0.054,0.0005,0,0,1,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2012,ovino,17671443,308976,272845308.0,7258197,0.411,0.0175,0,0,1,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2012,caprino,14174966,188484,445483088.0,3389279,0.239,0.0133,0,0,0,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2013,bovino,3837167,1828274,9845038240.0,42559055,11.091,0.4765,1,0,0,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2013,porcino,11733265,1249586,,3164444,0.27,0.1065,0,0,1,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2013,avicola,291212806,1106003,,15523451,0.053,0.0038,0,0,1,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2013,ovino,6620040,180468,569077400.0,5142789,0.777,0.0273,0,0,1,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2013,caprino,3502155,474980,120647396.0,4630981,1.322,0.1356,0,0,0,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2014,bovino,16227233,5105433,3536511915.0,3091945,0.191,0.3146,0,0,0,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2014,porcino,2111691,2722743,,10969161,5.194,1.0,1,1,1,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2014,avicola,9453129,1302869,,33533413,3.547,0.1378,1,0,1,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2014,ovino,12947802,115964,157374286.0,10069934,0.778,0.009,0,0,1,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2014,caprino,15014568,278817,67926889.0,7734279,0.515,0.0186,0,0,0,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2015,bovino,7790528,984647,5736089309.0,17390832,2.232,0.1264,0,0,0,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2015,porcino,5810868,1447243,,14581559,2.509,0.2491,1,0,1,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2015,avicola,445975051,2090897,,4278221,0.01,0.0047,0,0,1,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2015,ovino,7180758,369216,38156283.0,5340328,0.744,0.0514,0,0,1,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2015,caprino,12915344,171137,278214288.0,9946551,0.77,0.0133,0,0,0,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2016,bovino,7788965,3509494,5817872638.0,10095317,1.296,0.4506,0,0,0,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2016,porcino,22621320,1800224,,4644960,0.205,0.0796,0,0,1,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2016,avicola,639409699,1669975,,19795076,0.031,0.0026,0,0,1,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2016,ovino,329706,139100,76331987.0,10320932,31.303,0.4219,1,0,1,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2016,caprino,8034060,386667,113468183.0,4914781,0.612,0.0481,0,0,0,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2017,bovino,31067233,1501277,6902781978.0,18506956,0.596,0.0483,0,0,0,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2017,porcino,4294202,2798283,,18379872,4.28,0.6516,1,0,1,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2017,avicola,207364604,95794,,13980875,0.067,0.0005,0,0,1,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2017,ovino,16608758,288062,99108635.0,2733472,0.165,0.0173,0,0,1,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2017,caprino,8657816,318511,199128852.0,9651532,1.115,0.0368,0,0,0,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2018,bovino,33099936,5577954,5561401611.0,28675455,0.866,0.1685,0,0,0,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2018,porcino,11542424,3251143,,9678221,0.838,0.2817,0,0,1,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2018,avicola,705059473,960069,,21917369,0.031,0.0014,0,0,1,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2018,ovino,14681984,145005,47012554.0,3421962,0.233,0.0099,0,0,1,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2018,caprino,9483256,220205,234980488.0,5441078,0.574,0.0232,0,0,0,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2019,bovino,37260910,1289780,6379350087.0,28283096,0.759,0.0346,0,0,0,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2019,porcino,11006725,1601496,,11153414,1.013,0.1455,0,0,1,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2019,avicola,1307361238,1536575,,40245308,0.031,0.0012,0,0,1,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2019,ovino,13984497,271915,187889348.0,3431829,0.245,0.0194,0,0,1,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2019,caprino,7836886,234992,100123008.0,6035402,0.77,0.03,0,0,0,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2020,bovino,24424215,2416153,7745269254.0,30784107,1.26,0.0989,0,0,0,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2020,porcino,15063113,1850694,,7063841,0.469,0.1229,0,0,1,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2020,avicola,80941638,899065,,23457934,0.29,0.0111,0,0,1,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2020,ovino,11637271,344027,446515147.0,879430,0.076,0.0296,0,0,1,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Kenia,KEN,2020,caprino,16418889,143988,365676683.0,3442955,0.21,0.0088,0,0,0,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
Nueva Zelanda,NZL,2011,bovino,43726295,992740,1442181973.0,42338030,0.968,0.0227,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
Nueva Zelanda,NZL,2011,porcino,1250445,1748970,,2083941,1.667,1.0,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
Nueva Zelanda,NZL,2011,avicola,370930726,867896,,27629667,0.074,0.0023,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
Nueva Zelanda,NZL,2011,ovino,2168043,346536,26292979.0,8755123,4.038,0.1598,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
Nueva Zelanda,NZL,2011,caprino,18155978,109877,84942888.0,9157388,0.504,0.0061,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
Nueva Zelanda,NZL,2012,bovino,48690732,1954472,5843992254.0,28461103,0.585,0.0401,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1
Nueva Zelanda,NZL,2012,porcino,9551861,169775,,1193548,0.125,0.0178,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1
