pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima,precio_referencia_usd,ingreso_bruto_usd,margen_pct,beneficio_neto_usd
Australia,AUS,2014,bovino,20371516,425594,476424795.0,36508894,1.792,0.0209,0,0,0,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4090.08,1740713507.52,0.1,174071350.752
Australia,AUS,2014,porcino,12313548,1919392,,8554951,0.695,0.1559,0,0,1,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2519.86,4836599125.12,0.13,628757886.2656
Australia,AUS,2014,avicola,847759038,1798570,,8020234,0.009,0.0021,0,0,1,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1600.0,2877712000.0,0.1,287771200.0
Australia,AUS,2014,ovino,2043665,20159,444999191.0,3633421,1.778,0.0099,0,0,1,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4500.0,90715500.0,0.1,9071550.0
Australia,AUS,2014,caprino,13761901,390381,395205275.0,434583,0.032,0.0284,0,0,0,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4200.0,1639600200.0,0.1,163960020.0
Australia,AUS,2015,bovino,4251998,3116345,7168007871.0,45052217,10.596,0.7329,1,0,0,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4090.08,12746100357.6,0.1,1274610035.76
Australia,AUS,2015,porcino,13960332,2265123,,2647936,0.19,0.1623,0,0,1,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,2519.86,5707792842.780001,0.13,742013069.5614
Australia,AUS,2015,avicola,162026322,2514203,,27481019,0.17,0.0155,0,0,1,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1600.0,4022724800.0,0.1,402272480.0
Australia,AUS,2015,ovino,13056105,199650,109577871.0,6172426,0.473,0.0153,0,0,1,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4500.0,898425000.0,0.1,89842500.0
Australia,AUS,2015,caprino,2214059,144233,138361792.0,1825116,0.824,0.0651,0,0,0,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4200.0,605778600.0,0.1,60577860.0
Australia,AUS,2016,bovino,20685608,4476672,3108478467.0,2546927,0.123,0.2164,0,0,0,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4090.08,18309946613.76,0.13,2380293059.7888
Australia,AUS,2016,porcino,8064669,307291,,1620311,0.201,0.0381,0,0,1,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,2519.86,774330299.26,0.1,77433029.926
Australia,AUS,2016,avicola,425919197,432088,,9461056,0.022,0.001,0,0,1,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1600.0,691340800.0,0.1,69134080.0
Australia,AUS,2016,ovino,15778136,429626,471048696.0,5621073,0.356,0.0272,0,0,1,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4500.0,1933317000.0,0.1,193331700.0
Australia,AUS,2016,caprino,5136497,376593,249194082.0,9486829,1.847,0.0733,0,0,0,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4200.0,1581690600.0,0.1,158169060.0
Australia,AUS,2017,bovino,43329090,667562,4446084900.0,36041186,0.832,0.0154,0,0,0,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4090.08,2730381984.96,0.1,273038198.496
Australia,AUS,2017,porcino,15337384,1258640,,9761565,0.636,0.0821,0,0,1,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,2519.86,3171596590.4,0.1,317159659.04
Australia,AUS,2017,avicola,396342807,1742152,,19568803,0.049,0.0044,0,0,1,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1600.0,2787443200.0,0.1,278744320.0
Australia,AUS,2017,ovino,8379014,285817,487264849.0,4663537,0.557,0.0341,0,0,1,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4500.0,1286176500.0,0.1,128617650.0
Australia,AUS,2017,caprino,18767821,277081,57742261.0,1036343,0.055,0.0148,0,0,0,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4200.0,1163740200.0,0.1,116374020.0
Australia,AUS,2018,bovino,40271907,5819508,1695222507.0,20664599,0.513,0.1445,0,0,0,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4090.08,23802253280.64,0.13,3094292926.4832
Australia,AUS,2018,porcino,23123018,1371995,,7221766,0.312,0.0593,0,0,1,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,2519.86,3457235320.7000003,0.1,345723532.07000005
Australia,AUS,2018,avicola,289619891,455392,,17194491,0.059,0.0016,0,0,1,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1600.0,728627200.0,0.1,72862720.0
Australia,AUS,2018,ovino,5887324,29114,154393891.0,9156928,1.555,0.0049,0,0,1,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4500.0,131013000.0,0.1,13101300.0
Australia,AUS,2018,caprino,20672731,87819,15481508.0,11462853,0.554,0.0042,0,0,0,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4200.0,368839800.0,0.1,36883980.0
Australia,AUS,2019,bovino,26750881,3328945,9535616831.0,29575509,1.106,0.1244,0,0,0,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4090.08,13615651365.6,0.1,1361565136.5600002
Australia,AUS,2019,porcino,4739540,498072,,7364693,1.554,0.1051,0,0,1,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,2519.86,1255071709.92,0.1,125507170.99200001
Australia,AUS,2019,avicola,590190361,1626459,,2331420,0.004,0.0028,0,0,1,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1600.0,2602334400.0,0.1,260233440.0
Australia,AUS,2019,ovino,12318677,226076,22679914.0,3675137,0.298,0.0184,0,0,1,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4500.0,1017342000.0,0.1,101734200.0
Australia,AUS,2019,caprino,5378567,302617,199548914.0,7788701,1.448,0.0563,0,0,0,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4200.0,1270991400.0,0.1,127099140.0
Australia,AUS,2020,bovino,30803432,448343,11662863197.0,26701879,0.867,0.0146,0,0,0,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4090.08,1833758737.44,0.1,183375873.74400002
Australia,AUS,2020,porcino,10518736,290792,,8424856,0.801,0.0276,0,0,1,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,2519.86,732755129.12,0.1,73275512.912
Australia,AUS,2020,avicola,940816632,1422173,,21601921,0.023,0.0015,0,0,1,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1600.0,2275476800.0,0.1,227547680.0
Australia,AUS,2020,ovino,2112175,460017,62983272.0,10077377,4.771,0.2178,1,0,1,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4500.0,2070076500.0,0.1,207007650.0
Australia,AUS,2020,caprino,10673286,501074,316106116.0,8671797,0.812,0.0469,0,0,0,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,4200.0,2104510800.0,0.1,210451080.0
México,MEX,2011,bovino,49892382,4878514,1132339057.0,26926028,0.54,0.0978,0,0,0,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,19953512541.12,0.1,1995351254.112
México,MEX,2011,porcino,8490586,652884,,754470,0.089,0.0769,0,0,1,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,1645176276.24,0.1,164517627.624
México,MEX,2011,avicola,770570208,709158,,4063323,0.005,0.0009,0,0,1,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,1134652800.0,0.1,113465280.0
México,MEX,2011,ovino,18402703,161317,182602586.0,9754966,0.53,0.0088,0,0,1,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,725926500.0,0.1,72592650.0
México,MEX,2011,caprino,9574694,201399,149309665.0,4452526,0.465,0.021,0,0,0,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,845875800.0,0.1,84587580.0
México,MEX,2012,bovino,44025923,161674,5086798137.0,41229999,0.936,0.0037,0,0,0,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,661259593.92,0.1,66125959.392
México,MEX,2012,porcino,9609518,871067,,8144003,0.847,0.0906,0,0,1,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,2194966890.62,0.1,219496689.062
México,MEX,2012,avicola,457010701,114509,,16076375,0.035,0.0003,0,0,1,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,183214400.0,0.1,18321440.0
México,MEX,2012,ovino,11972191,254332,339149986.0,9348868,0.781,0.0212,0,0,1,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,1144494000.0,0.1,114449400.0
México,MEX,2012,caprino,2191994,335860,46450575.0,5152170,2.35,0.1532,0,0,0,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,1410612000.0,0.13,183379560.0
México,MEX,2013,bovino,37167970,2624985,4004951416.0,29882788,0.804,0.0706,0,0,0,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,10736398648.8,0.1,1073639864.88
México,MEX,2013,porcino,9444418,1149470,,8513757,0.901,0.1217,0,0,1,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,2896503474.2000003,0.1,289650347.42
México,MEX,2013,avicola,764628133,525615,,6688551,0.009,0.0007,0,0,1,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,840984000.0,0.1,84098400.0
México,MEX,2013,ovino,1677364,124300,60152967.0,730171,0.435,0.0741,0,0,1,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,559350000.0,0.1,55935000.0
México,MEX,2013,caprino,17166158,459221,237972251.0,9894362,0.576,0.0268,0,0,0,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,1928728200.0,0.1,192872820.0
México,MEX,2014,bovino,44470212,2287962,1290452236.0,54249914,1.22,0.0514,0,0,0,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,9357947616.96,0.1,935794761.696
México,MEX,2014,porcino,11543100,2211073,,11725684,1.016,0.1915,0,0,1,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,5571594409.780001,0.13,724307273.2714001
México,MEX,2014,avicola,238571653,785894,,4396929,0.018,0.0033,0,0,1,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,1257430400.0,0.1,125743040.0
México,MEX,2014,ovino,14739026,63466,270645176.0,1380400,0.094,0.0043,0,0,1,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,285597000.0,0.1,28559700.0
México,MEX,2014,caprino,10337339,286196,187683712.0,6663478,0.645,0.0277,0,0,0,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,1202023200.0,0.1,120202320.0
México,MEX,2015,bovino,33103923,2709851,687913412.0,25608659,0.774,0.0819,0,0,0,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,11083507378.08,0.1,1108350737.808
México,MEX,2015,porcino,15525313,1856039,,9060993,0.584,0.1195,0,0,1,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,4676958434.54,0.1,467695843.454
México,MEX,2015,avicola,453097215,1221181,,12207481,0.027,0.0027,0,0,1,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,1953889600.0,0.1,195388960.0
México,MEX,2015,ovino,6769714,247007,29876044.0,6209637,0.917,0.0365,0,0,1,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,1111531500.0,0.1,111153150.0
México,MEX,2015,caprino,23799887,22003,68262005.0,4365527,0.183,0.0009,0,0,0,15.4,27.0,7.1,901.0,42.0,16.0,3.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,92412600.0,0.1,9241260.0
México,MEX,2016,bovino,36681485,4484404,7650098736.0,16032611,0.437,0.1223,0,0,0,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,18341571112.32,0.1,1834157111.232
México,MEX,2016,porcino,1505186,2697022,,11978928,7.958,1.0,1,1,1,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,6796117856.92,0.1,679611785.692
México,MEX,2016,avicola,1079124244,1923692,,4780847,0.004,0.0018,0,0,1,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,3077907200.0,0.1,307790720.0
México,MEX,2016,ovino,8751992,347778,311884532.0,11234636,1.284,0.0397,0,0,1,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,1565001000.0,0.1,156500100.0
México,MEX,2016,caprino,17745141,362472,496063035.0,2689933,0.152,0.0204,0,0,0,21.6,35.6,12.8,1453.0,42.0,88.0,1.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,1522382400.0,0.1,152238240.0
México,MEX,2017,bovino,40896815,540659,7752646244.0,50802754,1.242,0.0132,0,0,0,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,2211338562.72,0.1,221133856.27199998
México,MEX,2017,porcino,14631075,1367019,,4797427,0.328,0.0934,0,0,1,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,3444696497.34,0.1,344469649.734
México,MEX,2017,avicola,631807603,729784,,9383470,0.015,0.0012,0,0,1,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,1167654400.0,0.1,116765440.0
México,MEX,2017,ovino,15242549,157547,305871566.0,6726356,0.441,0.0103,0,0,1,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,708961500.0,0.1,70896150.0
México,MEX,2017,caprino,4867136,457052,160578429.0,9387469,1.929,0.0939,0,0,0,19.6,28.7,11.2,1274.0,62.0,92.0,3.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,1919618400.0,0.1,191961840.0
México,MEX,2018,bovino,32216048,3486832,5241226365.0,43631341,1.354,0.1082,0,0,0,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,14261421826.56,0.14,1996599055.7184
México,MEX,2018,porcino,15106652,3390061,,10291894,0.681,0.2244,0,0,1,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,8542479111.46,0.17,1452221448.9482002
México,MEX,2018,avicola,468145614,1694943,,14589007,0.031,0.0036,0,0,1,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,2711908800.0,0.14,379667232.00000006
México,MEX,2018,ovino,5573343,642456,378182830.0,5515348,0.99,0.1153,0,0,1,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,2891052000.0,0.14,404747280.00000006
